city,date,type,value,province,is_coastal,population,gdp,climate_type,region
长沙,201405,AQI,103.67,湖南省,否,10047914.0,13966.1,亚热带季风气候,华中
长沙,201405,CO,1.01,湖南省,否,10047914.0,13966.1,亚热带季风气候,华中
长沙,201405,NO2,36.96,湖南省,否,10047914.0,13966.1,亚热带季风气候,华中
长沙,201405,O3,37.83,湖南省,否,10047914.0,13966.1,亚热带季风气候,华中
长沙,201405,PM10,117.55,湖南省,否,10047914.0,13966.1,亚热带季风气候,华中
长沙,201405,PM2.5,75.14,湖南省,否,10047914.0,13966.1,亚热带季风气候,华中
长沙,201405,SO2,19.04,湖南省,否,10047914.0,13966.1,亚热带季风气候,华中
长治,201405,AQI,91.67,山西省,否,3231870.0,2804.8,温带季风气候,华北
长治,201405,CO,1.91,山西省,否,3231870.0,2804.8,温带季风气候,华北
长治,201405,NO2,35.16,山西省,否,3231870.0,2804.8,温带季风气候,华北
长治,201405,O3,62.4,山西省,否,3231870.0,2804.8,温带季风气候,华北
长治,201405,PM10,132.19,山西省,否,3231870.0,2804.8,温带季风气候,华北
长治,201405,PM2.5,45.99,山西省,否,3231870.0,2804.8,温带季风气候,华北
长治,201405,SO2,35.05,山西省,否,3231870.0,2804.8,温带季风气候,华北
阳江,201405,AQI,29.75,广东省,是,2639570.0,1280.0,亚热带季风气候,华南
阳江,201405,CO,0.95,广东省,是,2639570.0,1280.0,亚热带季风气候,华南
阳江,201405,NO2,7.65,广东省,是,2639570.0,1280.0,亚热带季风气候,华南
阳江,201405,O3,35.67,广东省,是,2639570.0,1280.0,亚热带季风气候,华南
阳江,201405,PM10,29.35,广东省,是,2639570.0,1280.0,亚热带季风气候,华南
阳江,201405,PM2.5,15.62,广东省,是,2639570.0,1280.0,亚热带季风气候,华南
阳江,201405,SO2,5.09,广东省,是,2639570.0,1280.0,亚热带季风气候,华南
阳泉,201405,AQI,107.0,山西省,否,1340088.0,722.6,温带季风气候,华北
阳泉,201405,CO,0.91,山西省,否,1340088.0,722.6,温带季风气候,华北
阳泉,201405,NO2,28.85,山西省,否,1340088.0,722.6,温带季风气候,华北
阳泉,201405,O3,58.67,山西省,否,1340088.0,722.6,温带季风气候,华北
阳泉,201405,PM10,160.23,山西省,否,1340088.0,722.6,温带季风气候,华北
阳泉,201405,PM2.5,56.69,山西省,否,1340088.0,722.6,温带季风气候,华北
阳泉,201405,SO2,35.6,山西省,否,1340088.0,722.6,温带季风气候,华北
青岛,201405,AQI,95.52,山东省,是,10071629.0,14920.8,温带季风气候,华东
青岛,201405,CO,0.7,山东省,是,10071629.0,14920.8,温带季风气候,华东
青岛,201405,NO2,37.05,山东省,是,10071629.0,14920.8,温带季风气候,华东
青岛,201405,O3,115.36,山东省,是,10071629.0,14920.8,温带季风气候,华东
青岛,201405,PM10,134.55,山东省,是,10071629.0,14920.8,温带季风气候,华东
青岛,201405,PM2.5,60.04,山东省,是,10071629.0,14920.8,温带季风气候,华东
青岛,201405,SO2,26.28,山东省,是,10071629.0,14920.8,温带季风气候,华东
鞍山,201405,AQI,91.16,辽宁省,否,3480000.0,1503.5,温带季风气候,东北
鞍山,201405,CO,1.57,辽宁省,否,3480000.0,1503.5,温带季风气候,东北
鞍山,201405,NO2,35.76,辽宁省,否,3480000.0,1503.5,温带季风气候,东北
鞍山,201405,O3,88.25,辽宁省,否,3480000.0,1503.5,温带季风气候,东北
鞍山,201405,PM10,121.66,辽宁省,否,3480000.0,1503.5,温带季风气候,东北
鞍山,201405,PM2.5,59.0,辽宁省,否,3480000.0,1503.5,温带季风气候,东北
鞍山,201405,SO2,24.55,辽宁省,否,3480000.0,1503.5,温带季风气候,东北
韶关,201405,AQI,43.32,广东省,否,2855131.0,738.7,亚热带季风气候,华南
韶关,201405,CO,1.56,广东省,否,2855131.0,738.7,亚热带季风气候,华南
韶关,201405,NO2,22.56,广东省,否,2855131.0,738.7,亚热带季风气候,华南
韶关,201405,O3,43.5,广东省,否,2855131.0,738.7,亚热带季风气候,华南
韶关,201405,PM10,42.64,广东省,否,2855131.0,738.7,亚热带季风气候,华南
韶关,201405,PM2.5,29.3,广东省,否,2855131.0,738.7,亚热带季风气候,华南
韶关,201405,SO2,24.7,广东省,否,2855131.0,738.7,亚热带季风气候,华南
马鞍山,201405,AQI,140.95,安徽省,否,2321105.0,1911.4,亚热带季风气候,华东
马鞍山,201405,CO,1.53,安徽省,否,2321105.0,1911.4,亚热带季风气候,华东
马鞍山,201405,NO2,28.69,安徽省,否,2321105.0,1911.4,亚热带季风气候,华东
马鞍山,201405,O3,61.05,安徽省,否,2321105.0,1911.4,亚热带季风气候,华东
马鞍山,201405,PM10,190.66,安徽省,否,2321105.0,1911.4,亚热带季风气候,华东
马鞍山,201405,PM2.5,98.5,安徽省,否,2321105.0,1911.4,亚热带季风气候,华东
马鞍山,201405,SO2,30.95,安徽省,否,2321105.0,1911.4,亚热带季风气候,华东
齐齐哈尔,201405,AQI,36.04,黑龙江省,否,4067489.0,1318.0,温带季风气候,东北
齐齐哈尔,201405,CO,0.64,黑龙江省,否,4067489.0,1318.0,温带季风气候,东北
齐齐哈尔,201405,NO2,17.69,黑龙江省,否,4067489.0,1318.0,温带季风气候,东北
齐齐哈尔,201405,O3,52.14,黑龙江省,否,4067489.0,1318.0,温带季风气候,东北
齐齐哈尔,201405,PM10,37.4,黑龙江省,否,4067489.0,1318.0,温带季风气候,东北
齐齐哈尔,201405,PM2.5,12.81,黑龙江省,否,4067489.0,1318.0,温带季风气候,东北
齐齐哈尔,201405,SO2,7.08,黑龙江省,否,4067489.0,1318.0,温带季风气候,东北
三亚,201406,AQI,26.27,海南省,是,1035118.0,673.1,热带季风气候,华南
三亚,201406,CO,0.53,海南省,是,1035118.0,673.1,热带季风气候,华南
三亚,201406,NO2,15.06,海南省,是,1035118.0,673.1,热带季风气候,华南
三亚,201406,O3,43.89,海南省,是,1035118.0,673.1,热带季风气候,华南
三亚,201406,PM10,25.36,海南省,是,1035118.0,673.1,热带季风气候,华南
三亚,201406,PM2.5,11.67,海南省,是,1035118.0,673.1,热带季风气候,华南
三亚,201406,SO2,2.65,海南省,是,1035118.0,673.1,热带季风气候,华南
三门峡,201406,AQI,102.05,河南省,否,2237479.0,1676.4,温带季风气候,华中
三门峡,201406,CO,1.45,河南省,否,2237479.0,1676.4,温带季风气候,华中
三门峡,201406,NO2,26.84,河南省,否,2237479.0,1676.4,温带季风气候,华中
三门峡,201406,O3,101.52,河南省,否,2237479.0,1676.4,温带季风气候,华中
三门峡,201406,PM10,119.84,河南省,否,2237479.0,1676.4,温带季风气候,华中
三门峡,201406,PM2.5,69.94,河南省,否,2237479.0,1676.4,温带季风气候,华中
三门峡,201406,SO2,41.79,河南省,否,2237479.0,1676.4,温带季风气候,华中
上海,201406,AQI,62.3,上海市,是,24870895.0,44652.8,亚热带季风气候,华东
上海,201406,CO,0.72,上海市,是,24870895.0,44652.8,亚热带季风气候,华东
上海,201406,NO2,36.69,上海市,是,24870895.0,44652.8,亚热带季风气候,华东
上海,201406,O3,81.93,上海市,是,24870895.0,44652.8,亚热带季风气候,华东
上海,201406,PM10,58.97,上海市,是,24870895.0,44652.8,亚热带季风气候,华东
上海,201406,PM2.5,43.97,上海市,是,24870895.0,44652.8,亚热带季风气候,华东
上海,201406,SO2,11.36,上海市,是,24870895.0,44652.8,亚热带季风气候,华东

